,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
969,1658,Geyser Peak,2012,84,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
970,1659,Geyser Peak,2012,89,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
971,1660,Geyser Peak,2013,87,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
972,1661,Geyser Peak,2013,90,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
973,1662,Geyser Peak,2015,85,Healdsburg,43.25806452,68.41935484,58.64516129,0.8,29.90322581,69.90322581,41.5,69.66666667,60.03333333,2.1,24.4,65.8,43.4516129,71.83870968,62.90322581,0.1,27.09677419,71.19354839,51.2,84.36666667,75.23333333,0.2,11.13333333,59.36666667,54.70967742,85.4516129,76,0.3,10.90322581,62.06451613,53.80645161,85.70967742,75.03225806,0,15.64516129,62.74193548
974,1663,Geyser Peak,2015,90,Healdsburg,43.25806452,68.41935484,58.64516129,0.8,29.90322581,69.90322581,41.5,69.66666667,60.03333333,2.1,24.4,65.8,43.4516129,71.83870968,62.90322581,0.1,27.09677419,71.19354839,51.2,84.36666667,75.23333333,0.2,11.13333333,59.36666667,54.70967742,85.4516129,76,0.3,10.90322581,62.06451613,53.80645161,85.70967742,75.03225806,0,15.64516129,62.74193548
975,1664,Arcadian,2009,95,Lompoc,47,66.29032258,58.96774194,0.6,10,61.12903226,47.56666667,68.9,61.53333333,0.2,9.233333333,56.33333333,54,76.16129032,69.32258065,0,5,57.29032258,53.43333333,74.96666667,69.16666667,0.1,11.13333333,64.66666667,59.74193548,83.67741935,77.06451613,0,3.612903226,50.51612903,59.41935484,83.09677419,75.48387097,0,4.935483871,50.67741935
976,1665,Arcadian,2011,93,Lompoc,48.80645161,60.35483871,55.96774194,7.3,31.80645161,74.64516129,50.3,63.83333333,59.6,0.1,14.56666667,68.63333333,51.64516129,63.51612903,59.80645161,0.4,11.32258065,69,54.93333333,64.36666667,61.43333333,0.2,12.1,76.43333333,59.35483871,69.83870968,66.29032258,0.3,3.032258065,72.64516129,60.41935484,71.41935484,67.74193548,0.3,2.838709677,68.83870968
977,1671,Dane Cellars,2009,88,Vineburg,44.16129032,61.83870968,55,4.5,25.16129032,71.16129032,45.2,67.53333333,59.9,1.2,16.33333333,60.16666667,49.35483871,74.58064516,67.61290323,1.9,20.74193548,62.12903226,52.63333333,76.96666667,70.6,0.2,17.23333333,61.5,54.83870968,83.77419355,75.70967742,0,3.64516129,53.77419355,56.06451613,83.29032258,74.96774194,0,5.290322581,55.64516129
978,1672,Dane Cellars,2009,84,Vineburg,44.16129032,61.83870968,55,4.5,25.16129032,71.16129032,45.2,67.53333333,59.9,1.2,16.33333333,60.16666667,49.35483871,74.58064516,67.61290323,1.9,20.74193548,62.12903226,52.63333333,76.96666667,70.6,0.2,17.23333333,61.5,54.83870968,83.77419355,75.70967742,0,3.64516129,53.77419355,56.06451613,83.29032258,74.96774194,0,5.290322581,55.64516129
979,1673,Flying Goat Cellars,2009,87,Lomoc,79.19354839,88.90322581,84.96774194,8,29.96774194,74.4516129,80.53333333,87.56666667,84.8,11,30.7,79.86666667,80.19354839,86.03225806,83.87096774,10.6,46.22580645,82.61290323,80.7,87.26666667,84.76666667,10,26.43333333,79.93333333,79.22580645,84.58064516,82.41935484,19.7,45.38709677,83.90322581,79.80645161,85.74193548,83.41935484,15.4,37.03225806,84.41935484
980,1674,Flying Goat Cellars,2010,93,Lomoc,80.5483871,91.87096774,87.29032258,4.3,21.93548387,66.93548387,81.53333333,92.26666667,88.16666667,4.1,20.33333333,70.8,82.74193548,91.19354839,87.93548387,9.5,26.25806452,76.41935484,81.56666667,87.26666667,85.23333333,8.5,34.7,81.43333333,79.74193548,86.29032258,83.77419355,11.4,42.22580645,82.80645161,79.67741935,88.74193548,85.09677419,9.9,38.32258065,77.25806452
981,1675,Flying Goat Cellars,2010,91,Lomoc,80.5483871,91.87096774,87.29032258,4.3,21.93548387,66.93548387,81.53333333,92.26666667,88.16666667,4.1,20.33333333,70.8,82.74193548,91.19354839,87.93548387,9.5,26.25806452,76.41935484,81.56666667,87.26666667,85.23333333,8.5,34.7,81.43333333,79.74193548,86.29032258,83.77419355,11.4,42.22580645,82.80645161,79.67741935,88.74193548,85.09677419,9.9,38.32258065,77.25806452
982,1676,Flying Goat Cellars,2011,92,Lomoc,77.03225806,90,84.19354839,6.2,42.06451613,72.38709677,77.3,90.86666667,85.3,6.3,29.9,74.03333333,81.41935484,90.93548387,87.32258065,8.6,28.19354839,72.58064516,81,88.5,85.33333333,6.4,38.46666667,73.7,80.19354839,88.90322581,85.29032258,4.7,36.38709677,72.93548387,80.25806452,88.77419355,85.12903226,7.1,39.12903226,73.74193548
983,1677,Flying Goat Cellars,2011,93,Lomoc,77.03225806,90,84.19354839,6.2,42.06451613,72.38709677,77.3,90.86666667,85.3,6.3,29.9,74.03333333,81.41935484,90.93548387,87.32258065,8.6,28.19354839,72.58064516,81,88.5,85.33333333,6.4,38.46666667,73.7,80.19354839,88.90322581,85.29032258,4.7,36.38709677,72.93548387,80.25806452,88.77419355,85.12903226,7.1,39.12903226,73.74193548
984,1678,Flying Goat Cellars,2012,93,Lomoc,79.80645161,91.12903226,86.38709677,7.7,22.74193548,68.67741935,80.93333333,91.43333333,87,8.8,24.1,70.23333333,82,90.48387097,87.12903226,5.8,34.93548387,70.35483871,81.4,89.76666667,86.36666667,4.6,28.9,70.63333333,80.06451613,88.35483871,85.12903226,4.5,38.48387097,73.22580645,80.67741935,89.70967742,85.90322581,2,31.22580645,70.61290323
985,1679,Flying Goat Cellars,2013,92,Lomoc,79.64516129,92.74193548,86.90322581,1.9,21.4516129,66.16129032,82.23333333,91.86666667,87.83333333,11.3,31.2,70.03333333,83,92.41935484,88.51612903,11.6,28.16129032,70.38709677,81.26666667,89.76666667,86.23333333,10.1,34.96666667,74.03333333,79.64516129,88,84.35483871,7.6,42.22580645,74.41935484,80.70967742,89.48387097,85.87096774,4.2,35.19354839,70.80645161
986,1681,Hendry,2009,86,Napa,45.41935484,62.77419355,55.90322581,2.8,24.03225806,71.90322581,47.16666667,68.83333333,61.26666667,1.5,15.63333333,60.83333333,52.58064516,76.16129032,69.06451613,1.4,19.32258065,60.96774194,55.5,78.56666667,71.73333333,0.3,16.06666667,60.16666667,57.38709677,85.67741935,77.06451613,0,3.967741935,52.29032258,59.09677419,85.4516129,76.74193548,0,4.903225806,53.90322581
987,1682,Hendry,2009,90,Napa,45.41935484,62.77419355,55.90322581,2.8,24.03225806,71.90322581,47.16666667,68.83333333,61.26666667,1.5,15.63333333,60.83333333,52.58064516,76.16129032,69.06451613,1.4,19.32258065,60.96774194,55.5,78.56666667,71.73333333,0.3,16.06666667,60.16666667,57.38709677,85.67741935,77.06451613,0,3.967741935,52.29032258,59.09677419,85.4516129,76.74193548,0,4.903225806,53.90322581
988,1683,Hendry,2010,90,Napa,43.64516129,62.51612903,55.12903226,3.3,26.83870968,73.25806452,44.73333333,62.66666667,56.66666667,4.8,27.9,73.63333333,47.77419355,68.12903226,61.90322581,2.2,23.09677419,64.58064516,56,80,72.96666667,0,10.9,56.03333333,55.67741935,84.25806452,75.58064516,0,1.483870968,54.77419355,52.93548387,83.83870968,73.51612903,0,5.193548387,61.25806452
989,1684,Hendry,2011,86,Napa,42.25806452,58.5483871,52.67741935,9.9,50,85.12903226,43.23333333,66.1,58.3,0.6,28.8,71.23333333,45.93548387,68.25806452,61.58064516,1.9,23.41935484,68.80645161,52.9,74.16666667,67.8,1.5,18.53333333,68.83333333,56.67741935,80.61290323,73.12903226,0,4.774193548,64.38709677,55.5483871,79.90322581,71.90322581,0,2,63.5483871
990,1685,Hendry,2012,90,Napa,42.35483871,59.16129032,52.83870968,9.2,42.64516129,77.61290323,45.7,66.56666667,59.7,2.9,24.83333333,74.33333333,49.29032258,73.51612903,66.25806452,0.3,11.32258065,64.58064516,53.6,78.1,70.86666667,0.1,7.566666667,60.9,55.83870968,81.12903226,72.70967742,0,4.032258065,65,56.93548387,83.29032258,73.90322581,0,4.580645161,60.38709677
991,1686,Armida,2009,86,Healdsburg,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
992,1687,Armida,2009,86,Healdsburg,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
993,1688,Armida,2010,84,Healdsburg,39.77419355,60.32258065,52.22580645,4.5,29.12903226,73.25806452,39.93333333,60.53333333,53.73333333,7.4,31.16666667,72.43333333,43.77419355,65.32258065,58.83870968,3.1,24.4516129,65.80645161,52.6,77.6,70.26666667,0.1,13.16666667,56.93333333,52.87096774,82.4516129,74.06451613,0,1.290322581,56.38709677,49.48387097,84.87096774,73.25806452,0,3.096774194,61.29032258
994,1689,Armida,2010,85,Healdsburg,39.77419355,60.32258065,52.22580645,4.5,29.12903226,73.25806452,39.93333333,60.53333333,53.73333333,7.4,31.16666667,72.43333333,43.77419355,65.32258065,58.83870968,3.1,24.4516129,65.80645161,52.6,77.6,70.26666667,0.1,13.16666667,56.93333333,52.87096774,82.4516129,74.06451613,0,1.290322581,56.38709677,49.48387097,84.87096774,73.25806452,0,3.096774194,61.29032258
995,1690,Armida,2011,85,Healdsburg,37.03225806,57.09677419,49.87096774,15.8,55.03225806,86.41935484,38.43333333,64.86666667,56.3,0.9,31.83333333,72.4,40.12903226,67.4516129,59.06451613,2.6,24.70967742,70.67741935,48.43333333,73.6,66.53333333,2.6,21.33333333,70.53333333,52.22580645,80.48387097,72.48387097,0,5.612903226,66.41935484,51.70967742,81.35483871,71.90322581,0,1.516129032,63.4516129
996,1691,Armida,2012,90,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
997,1692,Armida,2012,88,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
998,1693,Armida,2013,91,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
999,1694,Armida,2014,85,Healdsburg,42.32258065,64.48387097,56.32258065,6.5,38.51612903,72.77419355,43.66666667,71,61.56666667,1.9,23.7,68.43333333,46.5483871,77.90322581,68.16129032,0.1,15.03225806,57,50.33333333,83.63333333,74.53333333,0,5.033333333,55.73333333,55.09677419,85.90322581,76.70967742,0,11.64516129,60.83870968,54.4516129,83.16129032,73.22580645,0.1,8.322580645,64.41935484
1000,1695,Armida,2015,91,Healdsburg,43.25806452,68.41935484,58.64516129,0.8,29.90322581,69.90322581,41.5,69.66666667,60.03333333,2.1,24.4,65.8,43.4516129,71.83870968,62.90322581,0.1,27.09677419,71.19354839,51.2,84.36666667,75.23333333,0.2,11.13333333,59.36666667,54.70967742,85.4516129,76,0.3,10.90322581,62.06451613,53.80645161,85.70967742,75.03225806,0,15.64516129,62.74193548
1001,1745,Eberle,2009,88,Paso Robles,41.87096774,67.4516129,57.74193548,1.1,16.06451613,61.61290323,43.13333333,72.3,62.83333333,0.4,12.8,51.3,51.25806452,84.09677419,74.77419355,0.1,9.516129032,46.64516129,51.9,82.3,74.1,0.1,13.73333333,52.2,59.22580645,95.51612903,85.80645161,0,2.387096774,32.51612903,57.93548387,92.16129032,81.93548387,0.1,4.516129032,36.80645161
1002,1746,Eberle,2010,87,Paso Robles,40.35483871,66.48387097,56.74193548,0.4,25.09677419,64.16129032,42.06666667,66.13333333,58.06666667,2.4,28.26666667,68.2,47.19354839,74.4516129,66.12903226,0.1,14.83870968,50.48387097,53.53333333,86.43333333,77.7,0,4.666666667,41.53333333,54.32258065,90.22580645,80.32258065,0,1.35483871,44.80645161,51.32258065,86.29032258,75.61290323,0,3.612903226,50.67741935
1003,1747,Eberle,2010,87,Paso Robles,40.35483871,66.48387097,56.74193548,0.4,25.09677419,64.16129032,42.06666667,66.13333333,58.06666667,2.4,28.26666667,68.2,47.19354839,74.4516129,66.12903226,0.1,14.83870968,50.48387097,53.53333333,86.43333333,77.7,0,4.666666667,41.53333333,54.32258065,90.22580645,80.32258065,0,1.35483871,44.80645161,51.32258065,86.29032258,75.61290323,0,3.612903226,50.67741935
1004,1748,Eberle,2012,90,Paso Robles,39.4516129,62.48387097,54,1.9,24.09677419,67.58064516,44.1,68.83333333,60.86666667,1.1,15.33333333,62.53333333,50.64516129,77.51612903,69.58064516,0,5.129032258,49.67741935,53.83333333,79.86666667,72.46666667,0,1.1,49.56666667,57.32258065,82.03225806,74.03225806,0.1,3.903225806,54.70967742,62.06451613,87.64516129,79.12903226,0,2.677419355,44.09677419
1005,1749,Eberle,2012,88,Paso Robles,39.4516129,62.48387097,54,1.9,24.09677419,67.58064516,44.1,68.83333333,60.86666667,1.1,15.33333333,62.53333333,50.64516129,77.51612903,69.58064516,0,5.129032258,49.67741935,53.83333333,79.86666667,72.46666667,0,1.1,49.56666667,57.32258065,82.03225806,74.03225806,0.1,3.903225806,54.70967742,62.06451613,87.64516129,79.12903226,0,2.677419355,44.09677419
1006,1750,Eberle,2013,86,Paso Robles,44.19354839,69.70967742,59.87096774,0.7,24.25806452,57.51612903,46.73333333,74.3,65.56666667,0.1,5.8,53.53333333,51.58064516,78.77419355,71.16129032,0,9.516129032,46.5483871,57.36666667,83.93333333,76.5,0,7.1,48.3,59.67741935,86.19354839,77.51612903,0.2,5.032258065,49.06451613,59.58064516,85.64516129,77.22580645,0,2.35483871,48.16129032
1007,1751,Eberle,2016,87,Paso Robles,44.67741935,66.83870968,58.77419355,2.2,23.64516129,66.96774194,47.13333333,70.4,62.43333333,0.3,25.73333333,61.06666667,50.83870968,72.61290323,66,0.1,11.5483871,64.19354839,60.03333333,86.56666667,78.8,0,10.9,42.2,59.51612903,85.35483871,77.03225806,0,8.258064516,50.12903226,57.77419355,84.74193548,75.09677419,0,0.967741935,53.87096774
1008,1752,Eberle,2016,87,Paso Robles,44.67741935,66.83870968,58.77419355,2.2,23.64516129,66.96774194,47.13333333,70.4,62.43333333,0.3,25.73333333,61.06666667,50.83870968,72.61290323,66,0.1,11.5483871,64.19354839,60.03333333,86.56666667,78.8,0,10.9,42.2,59.51612903,85.35483871,77.03225806,0,8.258064516,50.12903226,57.77419355,84.74193548,75.09677419,0,0.967741935,53.87096774
1009,1754,Francis Ford Coppola,2009,92,Geyserville,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
1010,1755,Francis Ford Coppola,2011,89,Geyserville,37.03225806,57.09677419,49.87096774,15.8,55.03225806,86.41935484,38.43333333,64.86666667,56.3,0.9,31.83333333,72.4,40.12903226,67.4516129,59.06451613,2.6,24.70967742,70.67741935,48.43333333,73.6,66.53333333,2.6,21.33333333,70.53333333,52.22580645,80.48387097,72.48387097,0,5.612903226,66.41935484,51.70967742,81.35483871,71.90322581,0,1.516129032,63.4516129
1011,1756,Francis Ford Coppola,2012,83,Geyserville,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
1012,1757,Francis Ford Coppola,2012,85,Geyserville,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
1013,1758,Francis Ford Coppola,2012,88,Geyserville,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
1014,1759,Francis Ford Coppola,2012,89,Geyserville,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
1015,1760,Francis Ford Coppola,2014,87,Geyserville,42.32258065,64.48387097,56.32258065,6.5,38.51612903,72.77419355,43.66666667,71,61.56666667,1.9,23.7,68.43333333,46.5483871,77.90322581,68.16129032,0.1,15.03225806,57,50.33333333,83.63333333,74.53333333,0,5.033333333,55.73333333,55.09677419,85.90322581,76.70967742,0,11.64516129,60.83870968,54.4516129,83.16129032,73.22580645,0.1,8.322580645,64.41935484
1016,1762,Carol Shelton,2009,88,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
1017,1763,Carol Shelton,2011,90,Santa Rosa,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
1018,1764,Carol Shelton,2012,87,Santa Rosa,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
1019,1765,Carol Shelton,2013,91,Santa Rosa,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
1020,1766,Carol Shelton,2014,89,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
1021,1767,Carol Shelton,2014,88,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
1022,1768,Hensley,2009,84,Napa,45.41935484,62.77419355,55.90322581,2.8,24.03225806,71.90322581,47.16666667,68.83333333,61.26666667,1.5,15.63333333,60.83333333,52.58064516,76.16129032,69.06451613,1.4,19.32258065,60.96774194,55.5,78.56666667,71.73333333,0.3,16.06666667,60.16666667,57.38709677,85.67741935,77.06451613,0,3.967741935,52.29032258,59.09677419,85.4516129,76.74193548,0,4.903225806,53.90322581
1023,1769,Hawk and Horse Vineyards,2009,87,Lower Lake,41.03225806,59.35483871,52.03225806,5.9,31.61290323,71.64516129,43.36666667,67.16666667,58.7,1.7,20.13333333,57.13333333,51.70967742,78.29032258,69.96774194,2.4,20.70967742,54.83870968,54.3,80.6,73,0.7,21.1,54.93333333,58.58064516,92.12903226,82.90322581,0,2.419354839,39.96774194,58.29032258,89.41935484,79.41935484,0.5,6.935483871,43.93548387
1024,1770,Hawk and Horse Vineyards,2010,88,Lower Lake,38.35483871,58.12903226,50.38709677,5.1,36.51612903,74.80645161,40.16666667,59.1,52.53333333,7.8,38.6,74.13333333,44.38709677,66.32258065,59.29032258,3.4,29.06451613,62.25806452,55.53333333,82.43333333,74.36666667,0.2,14.33333333,49.7,56.77419355,91.09677419,81.64516129,0,1.064516129,44.38709677,51.25806452,87.90322581,77.25806452,0,3.096774194,48.67741935
1025,1771,Hawk and Horse Vineyards,2013,88,Lower Lake,41.03225806,62.67741935,54.61290323,2.8,34.12903226,64.96774194,45.63333333,71.83333333,63.06666667,0.6,16.66666667,53.43333333,49.48387097,76.83870968,68.22580645,0.2,14.58064516,48.03225806,56.63333333,84.16666667,75.86666667,1.3,13.96666667,47.93333333,59.16129032,91.61290323,81.93548387,0,3,44.5483871,55.70967742,86.29032258,76.41935484,0.2,5.161290323,50.41935484
1026,1787,Ancient Oak Cellars,2009,82,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
1027,1788,Ancient Oak Cellars,2009,86,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
1028,1789,Ancient Oak Cellars,2011,86,Santa Rosa,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
1029,1790,Ancient Oak Cellars,2012,90,Santa Rosa,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
1030,1791,Ancient Oak Cellars,2014,90,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
1031,1792,Entropy Cellars,2009,86,Livermore,42.09677419,63.29032258,55.29032258,3.9,25.41935484,74.32258065,43.43333333,70.06666667,61.13333333,1.9,22.36666667,63.2,50.32258065,78.93548387,69.93548387,0.8,20.70967742,60.12903226,52.13333333,80.4,71.73333333,1.1,18.2,60.36666667,54.77419355,89.25806452,78.93548387,0,4,48.93548387,56,89.51612903,78.5483871,0,6.967741935,51.4516129
